Team,Game_ID,Points_Scored,Points_Allowed,Win,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls,Offensive_Efficiency,Efficient Points Score,Raw EOP,Two Points Per Attempt,Three Points Per Attempt,Total Points Per Attempt,Scoring_Possesions,Team Play Percent,Possesions,Field Goals Made_Allowed,Field Goals Attempted_Allowed,Free Throws Made_Allowed,Free Throws Attempted_Allowed,Three Point Made_Allowed,Three Point Attempted_Allowed,Total Points_Allowed,Offensive Rebounds_Allowed,Defensive Rebounds_Allowed,Total Rebounds_Allowed,Assists_Allowed,Turnovers_Allowed,Steals_Allowed,Blocks_Allowed,Fouls_Allowed,Technical Fouls_Allowed,Offensive_Efficiency_Allowed,Efficient Points Score_Allowed,Raw EOP_Allowed,Two Points Per Attempt_Allowed,Three Points Per Attempt_Allowed,Total Points Per Attempt_Allowed,Scoring_Possesions_Allowed,Team Play Percent_Allowed,Possesions_Allowed,Offensive_Efficieny_Difference
Wisconsin Lutheran,33026977,74,68,1,28,69,15,20,3,20,74,13,23,35,13,17,10,1,20,0.0,0.325581395,22.13953488,20.0427907,1.020408163,0.45,0.855072464,32.5,0.345744681,99.69,24,57,11,25,9,29,68,11,23,34,18,19,6,1,17,0.0,0.34939759,25.85542169,24.42987952,1.071428571,0.931034483,1.0,25.936,0.301581395,87.03,-0.023816194999999984
Hartford,33026977,68,74,0,24,57,11,25,9,29,68,11,23,34,18,19,6,1,17,0.0,0.34939759,25.85542169,24.42987952,1.071428571,0.931034483,1.0,25.936,0.301581395,87.03,28,69,15,20,3,20,74,13,23,35,13,17,10,1,20,0.0,0.325581395,22.13953488,20.0427907,1.020408163,0.45,0.855072464,32.5,0.345744681,99.69,0.023816194999999984
Wisconsin Lutheran,33026978,46,62,0,17,62,10,26,2,17,46,19,22,41,8,26,10,2,17,0.0,0.233766234,14.49350649,12.43636364,0.666666667,0.352941176,0.580645161,18.53846154,0.188398999,92.47,18,39,14,23,4,24,62,15,24,39,13,20,16,0,23,0.0,0.473684211,21.78947368,21.24,1.866666667,0.5,1.025641026,21.40869565,0.313910493,58.55,-0.23991797700000003
Kettle Moraine Lutheran,33026978,62,46,1,18,39,14,23,4,24,62,15,24,39,13,20,16,0,23,0.0,0.473684211,21.78947368,21.24,1.866666667,0.5,1.025641026,21.40869565,0.313910493,58.55,17,62,10,26,2,17,46,19,22,41,8,26,10,2,17,0.0,0.233766234,14.49350649,12.43636364,0.666666667,0.352941176,0.580645161,18.53846154,0.188398999,92.47,0.23991797700000003
Wisconsin Lutheran,33026980,64,70,0,22,53,17,18,3,12,64,12,21,30,9,22,6,0,22,0.0,0.361111111,25.27777778,21.68111111,0.926829268,0.75,0.886792453,28.42222222,0.345769127,83.36,22,42,23,31,3,13,70,1,14,15,16,15,15,0,13,0.0,0.541666667,34.66666667,32.93333333,1.310344828,0.692307692,1.119047619,28.82580645,0.415357442,72.73,-0.180555556
New Berlin Eisenhower,33026980,70,64,1,22,42,23,31,3,13,70,1,14,15,16,15,15,0,13,0.0,0.541666667,34.66666667,32.93333333,1.310344828,0.692307692,1.119047619,28.82580645,0.415357442,72.73,22,53,17,18,3,12,64,12,21,30,9,22,6,0,22,0.0,0.361111111,25.27777778,21.68111111,0.926829268,0.75,0.886792453,28.42222222,0.345769127,83.36,0.180555556
Wisconsin Lutheran,33026981,39,59,0,12,48,10,16,5,21,39,3,19,22,4,15,5,0,12,0.0,0.21875,12.90625,10.47375,0.518518519,0.714285714,0.604166667,14.5,0.208933718,78.99,23,54,9,16,4,18,59,11,33,44,10,23,8,1,0,0.0,0.25,9.75,9.31,1.055555556,0.666666667,0.925925926,25.025,0.300059952,86.83,-0.03125
New Berlin West,33026981,59,39,1,23,54,9,16,4,18,59,11,33,44,10,23,8,1,0,0.0,0.25,9.75,9.31,1.055555556,0.666666667,0.925925926,25.025,0.300059952,86.83,12,48,10,16,5,21,39,3,19,22,4,15,5,0,12,0.0,0.21875,12.90625,10.47375,0.518518519,0.714285714,0.604166667,14.5,0.208933718,78.99,0.03125
Wisconsin Lutheran,33026983,46,81,0,14,47,12,13,6,16,46,4,14,18,9,14,4,0,12,0.0,0.318181818,25.77272727,21.76363636,0.516129032,1.125,0.723404255,18.43076923,0.278410411,75.52,22,37,10,14,9,22,81,10,23,33,14,8,5,2,10,0.0,0.489795918,22.53061224,22.33469388,1.733333333,1.227272727,1.432432432,24.85714286,0.491247883,49.1,-0.1716141
Pius XI Catholic,33026983,81,46,1,22,37,10,14,9,22,81,10,23,33,14,8,5,2,10,0.0,0.489795918,22.53061224,22.33469388,1.733333333,1.227272727,1.432432432,24.85714286,0.491247883,49.1,14,47,12,13,6,16,46,4,14,18,9,14,4,0,12,0.0,0.318181818,25.77272727,21.76363636,0.516129032,1.125,0.723404255,18.43076923,0.278410411,75.52,0.1716141
Wisconsin Lutheran,33026984,49,56,0,18,59,7,14,6,25,49,11,22,33,12,13,10,1,24,0.0,0.260273973,14.57534247,13.4509589,0.705882353,0.72,0.711864407,19.4,0.25,83.83,18,53,20,35,0,11,56,17,33,50,9,15,7,3,0,0.0,0.483333333,23.68333333,21.30533333,0.857142857,0.0,0.679245283,22.57142857,0.275261324,71.01,-0.22305935999999998
South Milwaukee,33026984,56,49,1,18,53,20,35,0,11,56,17,33,50,9,15,7,3,0,0.0,0.483333333,23.68333333,21.30533333,0.857142857,0.0,0.679245283,22.57142857,0.275261324,71.01,18,59,7,14,6,25,49,11,22,33,12,13,10,1,24,0.0,0.260273973,14.57534247,13.4509589,0.705882353,0.72,0.711864407,19.4,0.25,83.83,0.22305935999999998
Wisconsin Lutheran,33026985,71,39,1,27,72,7,18,10,22,71,14,29,43,17,11,15,0,19,0.0,0.279069767,10.88372093,11.8772093,0.68,1.363636364,0.888888889,28.08888889,0.31140675,96.82,13,62,11,18,1,16,38,14,33,47,3,21,7,0,14,0.0,0.194444444,13.80555556,10.93555556,0.52173913,0.1875,0.435483871,15.68888889,0.173934467,92.82,0.08462532300000003
West Allis Central,33026985,39,71,0,13,62,11,18,1,16,38,14,33,47,3,21,7,0,14,0.0,0.194444444,13.80555556,10.93555556,0.52173913,0.1875,0.435483871,15.68888889,0.173934467,92.82,27,72,7,18,10,22,71,14,29,43,17,11,15,0,19,0.0,0.279069767,10.88372093,11.8772093,0.68,1.363636364,0.888888889,28.08888889,0.31140675,96.82,-0.08462532300000003
Wittenberg-Birnamwood,33027008,35,51,0,13,38,4,8,5,15,35,3,15,18,10,13,9,4,4,0.0,0.24137931,12.31034483,11.19034483,0.695652174,1.0,0.815789474,13.8,0.254612546,62.99,20,41,3,6,8,16,51,5,20,25,14,15,11,3,12,0.0,0.261538462,9.153846154,9.739692308,0.96,1.5,1.170731707,20.6,0.352739726,67.05,-0.020159152000000014
Bonduel,33027008,51,35,1,20,41,3,6,8,16,51,5,20,25,14,15,11,3,12,0.0,0.261538462,9.153846154,9.739692308,0.96,1.5,1.170731707,20.6,0.352739726,67.05,13,38,4,8,5,15,35,3,15,18,10,13,9,4,4,0.0,0.24137931,12.31034483,11.19034483,0.695652174,1.0,0.815789474,13.8,0.254612546,62.99,0.020159152000000014
Wittenberg-Birnamwood,33027010,41,33,1,16,36,5,10,3,9,40,6,20,26,11,14,8,3,10,0.0,0.290909091,9.6,9.728,0.962962963,1.0,0.972222222,17.0,0.314814815,57.98,11,41,7,12,4,14,33,6,13,19,5,13,9,0,0,0.0,0.226415094,9.283018868,7.915471698,0.518518519,0.857142857,0.634146341,12.63333333,0.214852608,63.98,0.064493997
Iola-Scandinavia,33027010,33,41,0,11,41,7,12,4,14,33,6,13,19,5,13,9,0,0,0.0,0.226415094,9.283018868,7.915471698,0.518518519,0.857142857,0.634146341,12.63333333,0.214852608,63.98,16,36,5,10,3,9,40,6,20,26,11,14,8,3,10,0.0,0.290909091,9.6,9.728,0.962962963,1.0,0.972222222,17.0,0.314814815,57.98,-0.064493997
Wittenberg-Birnamwood,33027012,58,31,1,22,55,8,10,6,17,58,9,24,33,16,10,9,7,14,0.0,0.333333333,10.33333333,11.90666667,0.842105263,1.058823529,0.909090909,24.56,0.355942029,77.37,11,41,9,13,0,10,31,3,20,23,5,17,4,1,13,0.0,0.233333333,13.53333333,11.172,0.709677419,0.0,0.536585366,13.49230769,0.213485881,71.19,0.1
Manawa,33027012,31,58,0,11,41,9,13,0,10,31,3,20,23,5,17,4,1,13,0.0,0.233333333,13.53333333,11.172,0.709677419,0.0,0.536585366,13.49230769,0.213485881,71.19,22,55,8,10,6,17,58,9,24,33,16,10,9,7,14,0.0,0.333333333,10.33333333,11.90666667,0.842105263,1.058823529,0.909090909,24.56,0.355942029,77.37,-0.1
Wittenberg-Birnamwood,33027013,39,33,1,17,44,3,4,2,10,39,7,22,29,14,15,9,3,7,0.0,0.257575758,8.5,9.200606061,0.882352941,0.6,0.818181818,17.9,0.295379538,69.11,15,61,0,3,3,11,33,17,16,33,4,10,9,0,0,0.0,0.068965517,2.689655172,2.253793103,0.48,0.818181818,0.540983607,15.0,0.207756233,77.21,0.18861024099999998
Marathon,33027013,33,39,0,15,61,0,3,3,11,33,17,16,33,4,10,9,0,0,0.0,0.068965517,2.689655172,2.253793103,0.48,0.818181818,0.540983607,15.0,0.207756233,77.21,17,44,3,4,2,10,39,7,22,29,14,15,9,3,7,0.0,0.257575758,8.5,9.200606061,0.882352941,0.6,0.818181818,17.9,0.295379538,69.11,-0.18861024099999998
Wittenberg-Birnamwood,33027015,51,36,1,20,42,6,15,2,10,48,8,19,27,13,14,7,6,7,0.0,0.31147541,11.21311475,11.59934426,1.125,0.6,1.0,20.96,0.338064516,64.24,14,48,7,12,1,17,36,11,14,25,8,21,13,3,14,0.0,0.227272727,11.59090909,10.19090909,0.838709677,0.176470588,0.604166667,15.63333333,0.211833785,76.43,0.084202683
Merrill,33027015,36,51,0,14,48,7,12,1,17,36,11,14,25,8,21,13,3,14,0.0,0.227272727,11.59090909,10.19090909,0.838709677,0.176470588,0.604166667,15.63333333,0.211833785,76.43,20,42,6,15,2,10,48,8,19,27,13,14,7,6,7,0.0,0.31147541,11.21311475,11.59934426,1.125,0.6,1.0,20.96,0.338064516,64.24,-0.084202683
Wonewoc-Center,33027022,37,61,0,10,32,8,17,3,19,37,9,20,29,10,20,8,1,10,0.0,0.339622642,20.71698113,18.32603774,1.076923077,0.473684211,0.71875,11.50588235,0.195678271,55.17,26,64,4,4,5,16,61,12,23,35,17,16,12,4,0,0.0,0.247058824,9.141176471,10.13929412,0.875,0.9375,0.890625,27.6,0.338235294,92.76,0.09256381799999996
Bangor,33027022,61,37,1,26,64,4,4,5,16,61,12,23,35,17,16,12,4,0,0.0,0.247058824,9.141176471,10.13929412,0.875,0.9375,0.890625,27.6,0.338235294,92.76,10,32,8,17,3,19,37,9,20,29,10,20,8,1,10,0.0,0.339622642,20.71698113,18.32603774,1.076923077,0.473684211,0.71875,11.50588235,0.195678271,55.17,-0.09256381799999996
Wonewoc-Center,33027025,44,45,0,8,26,4,9,8,21,44,19,15,34,17,9,11,1,15,0.0,0.636363636,28.63636364,29.98545455,0.0,1.142857143,0.923076923,8.711111111,0.225676454,25.07,14,33,11,15,6,10,45,3,20,23,7,18,8,0,0,0.0,0.327272727,14.4,12.68509091,0.695652174,1.8,1.03030303,17.22666667,0.302222222,60.99,0.309090909
Cashton,33027025,45,44,1,14,33,11,15,6,10,45,3,20,23,7,18,8,0,0,0.0,0.327272727,14.4,12.68509091,0.695652174,1.8,1.03030303,17.22666667,0.302222222,60.99,8,26,4,9,8,21,44,19,15,34,17,9,11,1,15,0.0,0.636363636,28.63636364,29.98545455,0.0,1.142857143,0.923076923,8.711111111,0.225676454,25.07,-0.309090909
Wonewoc-Center,33027026,38,46,0,13,53,7,14,2,11,39,13,28,41,3,19,11,0,14,0.0,0.161290323,7.419354839,6.006451613,0.523809524,0.545454545,0.528301887,14.4,0.18556701,79.29,20,56,6,12,2,6,48,9,25,34,7,15,10,6,13,0.0,0.188405797,7.15942029,6.443478261,0.72,1.0,0.75,21.2,0.279683377,83.77,-0.027115474
Hillsboro,33027026,46,38,1,20,56,6,12,2,6,48,9,25,34,7,15,10,6,13,0.0,0.188405797,7.15942029,6.443478261,0.72,1.0,0.75,21.2,0.279683377,83.77,13,53,7,14,2,11,39,13,28,41,3,19,11,0,14,0.0,0.161290323,7.419354839,6.006451613,0.523809524,0.545454545,0.528301887,14.4,0.18556701,79.29,0.027115474
Wonewoc-Center,33027030,45,43,1,15,53,12,31,1,4,45,24,25,49,14,12,11,2,21,0.0,0.472727273,20.32727273,20.47854545,0.571428571,0.75,0.58490566,16.85806452,0.217804451,60.52,15,54,12,28,1,8,43,18,26,44,8,23,7,1,27,0.0,0.298507463,13.43283582,12.0238806,0.608695652,0.375,0.574074074,17.05714286,0.193391642,79.34,0.17421981000000003
New Lisbon,33027030,43,45,0,15,54,12,28,1,8,43,18,26,44,8,23,7,1,27,0.0,0.298507463,13.43283582,12.0238806,0.608695652,0.375,0.574074074,17.05714286,0.193391642,79.34,15,53,12,31,1,4,45,24,25,49,14,12,11,2,21,0.0,0.472727273,20.32727273,20.47854545,0.571428571,0.75,0.58490566,16.85806452,0.217804451,60.52,-0.17421981000000003
Wrightstown,33027033,59,33,1,22,54,4,5,11,26,59,10,27,37,19,7,6,2,0,0.0,0.328571429,10.84285714,12.98514286,0.785714286,1.269230769,1.018518519,23.28,0.36952381,71.9,13,59,5,11,2,15,33,13,18,31,4,12,6,0,12,0.0,0.14516129,8.564516129,6.950322581,0.5,0.4,0.474576271,13.90909091,0.184470702,80.69,0.18341013900000003
Clintonville,33027033,33,59,0,13,59,5,11,2,15,33,13,18,31,4,12,6,0,12,0.0,0.14516129,8.564516129,6.950322581,0.5,0.4,0.474576271,13.90909091,0.184470702,80.69,22,54,4,5,11,26,59,10,27,37,19,7,6,2,0,0.0,0.328571429,10.84285714,12.98514286,0.785714286,1.269230769,1.018518519,23.28,0.36952381,71.9,-0.18341013900000003
Wrightstown,33027036,63,53,1,20,43,17,21,6,19,63,8,18,26,14,15,11,4,0,0.0,0.484375,25.671875,24.664375,1.166666667,0.947368421,1.069767442,25.5047619,0.38410786,66.64,16,43,14,16,7,21,53,6,10,16,7,15,6,0,0,0.0,0.355932203,22.42372881,18.93559322,0.818181818,1.0,0.906976744,20.9,0.324534161,68.78,0.128442797
Fox Valley Lutheran,33027036,53,63,0,16,43,14,16,7,21,53,6,10,16,7,15,6,0,0,0.0,0.355932203,22.42372881,18.93559322,0.818181818,1.0,0.906976744,20.9,0.324534161,68.78,20,43,17,21,6,19,63,8,18,26,14,15,11,4,0,0.0,0.484375,25.671875,24.664375,1.166666667,0.947368421,1.069767442,25.5047619,0.38410786,66.64,-0.128442797
Wrightstown,33027037,38,76,0,10,38,15,19,3,20,38,12,15,27,7,26,3,4,0,0.0,0.372881356,28.33898305,23.52135593,0.777777778,0.45,0.605263158,14.73684211,0.205821817,66.36,29,64,12,18,6,21,76,15,14,29,16,6,17,8,17,0.0,0.394366197,14.98591549,16.18478873,1.069767442,0.857142857,1.0,32.2,0.417098446,79.55,-0.021484840999999977
Freedom,33027037,76,38,1,29,64,12,18,6,21,76,15,14,29,16,6,17,8,17,0.0,0.394366197,14.98591549,16.18478873,1.069767442,0.857142857,1.0,32.2,0.417098446,79.55,10,38,15,19,3,20,38,12,15,27,7,26,3,4,0,0.0,0.372881356,28.33898305,23.52135593,0.777777778,0.45,0.605263158,14.73684211,0.205821817,66.36,0.021484840999999977
Wrightstown,33027038,53,29,1,18,50,8,15,9,25,53,10,15,25,13,9,17,1,0,0.0,0.338709677,9.822580645,10.8116129,0.72,1.08,0.9,19.70666667,0.303179487,68.3,11,34,2,2,3,12,29,3,22,25,5,26,4,5,14,0.0,0.112903226,5.983870968,4.976774194,0.727272727,0.75,0.735294118,11.8,0.194078947,70.39,0.225806451
Little Chute,33027038,29,53,0,11,34,2,2,3,12,29,3,22,25,5,26,4,5,14,0.0,0.112903226,5.983870968,4.976774194,0.727272727,0.75,0.735294118,11.8,0.194078947,70.39,18,50,8,15,9,25,53,10,15,25,13,9,17,1,0,0.0,0.338709677,9.822580645,10.8116129,0.72,1.08,0.9,19.70666667,0.303179487,68.3,-0.225806451
Wrightstown,33027039,64,47,1,21,63,16,29,6,23,64,18,22,38,12,17,18,3,0,0.0,0.378378378,17.78378378,16.96648649,0.75,0.782608696,0.761904762,24.53103448,0.267806053,85.94,17,61,8,13,5,28,47,17,28,45,11,25,5,2,20,0.0,0.2375,15.2,13.5375,0.727272727,0.535714286,0.639344262,18.96923077,0.207995951,92.21,0.14087837800000003
Luxemburg-Casco,33027039,47,64,0,17,61,8,13,5,28,47,17,28,45,11,25,5,2,20,0.0,0.2375,15.2,13.5375,0.727272727,0.535714286,0.639344262,18.96923077,0.207995951,92.21,21,63,16,29,6,23,64,18,22,38,12,17,18,3,0,0.0,0.378378378,17.78378378,16.96648649,0.75,0.782608696,0.761904762,24.53103448,0.267806053,85.94,-0.14087837800000003
Wrightstown,33027040,67,40,1,26,58,7,9,8,26,67,16,23,39,14,23,17,1,0,0.0,0.265822785,10.63291139,10.90936709,1.125,0.923076923,1.034482759,28.17777778,0.333070659,87.08,15,49,6,10,4,15,40,7,13,20,12,19,11,2,9,0.0,0.246575342,16.52054795,14.80438356,0.647058824,0.8,0.693877551,16.44,0.228333333,80.11,0.019247443000000003
Marinette,33027040,40,67,0,15,49,6,10,4,15,40,7,13,20,12,19,11,2,9,0.0,0.246575342,16.52054795,14.80438356,0.647058824,0.8,0.693877551,16.44,0.228333333,80.11,26,58,7,9,8,26,67,16,23,39,14,23,17,1,0,0.0,0.265822785,10.63291139,10.90936709,1.125,0.923076923,1.034482759,28.17777778,0.333070659,87.08,-0.019247443000000003
Wrightstown,33027041,62,58,1,20,64,13,16,9,40,62,9,26,35,10,20,14,0,0,0.0,0.270588235,15.69411765,13.984,0.916666667,0.675,0.765625,24.225,0.267975664,99.97,21,58,14,23,2,13,58,16,36,52,16,21,6,0,13,1.0,0.379746835,23.5443038,22.51139241,0.844444444,0.461538462,0.75862069,24.40869565,0.276742581,85.08,-0.1091586
Mishicot,33027041,58,62,0,21,58,14,23,2,13,58,16,36,52,16,21,6,0,13,1.0,0.379746835,23.5443038,22.51139241,0.844444444,0.461538462,0.75862069,24.40869565,0.276742581,85.08,20,64,13,16,9,40,62,9,26,35,10,20,14,0,0,0.0,0.270588235,15.69411765,13.984,0.916666667,0.675,0.765625,24.225,0.267975664,99.97,0.1091586
Wrightstown,33027043,51,43,1,15,52,17,19,4,21,51,9,20,29,5,15,12,1,0,0.0,0.349206349,15.01587302,12.73904762,0.709677419,0.571428571,0.653846154,21.08421053,0.282630168,78.17,15,42,7,14,6,10,43,6,22,28,11,23,6,1,13,0.0,0.257142857,13.11428571,12.11657143,0.5625,1.8,0.857142857,16.4,0.232294618,75.38,0.09206349200000002
Valders,33027043,43,51,0,15,42,7,14,6,10,43,6,22,28,11,23,6,1,13,0.0,0.257142857,13.11428571,12.11657143,0.5625,1.8,0.857142857,16.4,0.232294618,75.38,15,52,17,19,4,21,51,9,20,29,5,15,12,1,0,0.0,0.349206349,15.01587302,12.73904762,0.709677419,0.571428571,0.653846154,21.08421053,0.282630168,78.17,-0.09206349200000002
Wrightstown,33027044,59,27,1,18,52,14,26,9,31,59,5,15,20,13,13,23,1,0,0.0,0.369863014,9.98630137,11.24383562,0.857142857,0.870967742,0.865384615,21.01538462,0.278718629,80.45,12,39,3,6,0,1,27,11,28,39,7,37,6,5,20,0.0,0.138888889,8.194444444,6.966666667,0.631578947,0.0,0.615384615,12.6,0.160714286,79.83,0.230974125
Waupaca,33027044,27,59,0,12,39,3,6,0,1,27,11,28,39,7,37,6,5,20,0.0,0.138888889,8.194444444,6.966666667,0.631578947,0.0,0.615384615,12.6,0.160714286,79.83,18,52,14,26,9,31,59,5,15,20,13,13,23,1,0,0.0,0.369863014,9.98630137,11.24383562,0.857142857,0.870967742,0.865384615,21.01538462,0.278718629,80.45,-0.230974125
Wrightstown,33027045,38,71,0,12,39,7,12,7,23,38,3,19,22,8,17,4,0,0,0.0,0.245901639,17.45901639,14.76393443,0.625,0.913043478,0.794871795,13.63333333,0.224232456,68.39,26,70,6,8,13,33,71,19,26,45,16,8,12,4,11,0.0,0.293333333,11.14666667,12.0384,0.702702703,1.181818182,0.928571429,27.8,0.342364532,85.67,-0.04743169399999997
Waupun,33027045,71,38,1,26,70,6,8,13,33,71,19,26,45,16,8,12,4,11,0.0,0.293333333,11.14666667,12.0384,0.702702703,1.181818182,0.928571429,27.8,0.342364532,85.67,12,39,7,12,7,23,38,3,19,22,8,17,4,0,0,0.0,0.245901639,17.45901639,14.76393443,0.625,0.913043478,0.794871795,13.63333333,0.224232456,68.39,0.04743169399999997
Xavier,33027047,57,52,1,19,60,13,20,6,31,56,10,16,26,9,14,19,2,10,0.0,0.301369863,15.67123288,13.97150685,0.896551724,0.580645161,0.733333333,22.38,0.272926829,87.3,21,59,5,6,5,20,52,17,25,42,13,25,8,0,0,0.0,0.225,12.825,11.97,0.820512821,0.75,0.796610169,22.66666667,0.262345679,89.41,0.07636986300000001
Fox Valley Lutheran,33027047,52,57,0,21,59,5,6,5,20,52,17,25,42,13,25,8,0,0,0.0,0.225,12.825,11.97,0.820512821,0.75,0.796610169,22.66666667,0.262345679,89.41,19,60,13,20,6,31,56,10,16,26,9,14,19,2,10,0.0,0.301369863,15.67123288,13.97150685,0.896551724,0.580645161,0.733333333,22.38,0.272926829,87.3,-0.07636986300000001
Xavier,33027050,50,71,0,14,50,15,21,7,25,50,10,10,20,10,15,12,1,13,0.0,0.384615385,27.30769231,23.67692308,0.56,0.84,0.7,18.28571429,0.249124173,74.3,29,56,7,13,6,11,71,20,27,47,12,20,8,0,0,0.0,0.279411765,13.97058824,13.16588235,1.022222222,1.636363636,1.142857143,30.50769231,0.375710496,77.0,0.10520362
Laconia,33027050,71,50,1,29,56,7,13,6,11,71,20,27,47,12,20,8,0,0,0.0,0.279411765,13.97058824,13.16588235,1.022222222,1.636363636,1.142857143,30.50769231,0.375710496,77.0,14,50,15,21,7,25,50,10,10,20,10,15,12,1,13,0.0,0.384615385,27.30769231,23.67692308,0.56,0.84,0.7,18.28571429,0.249124173,74.3,-0.10520362
Xavier,33027053,47,49,0,18,49,9,16,2,14,47,3,14,17,16,13,15,1,12,0.0,0.333333333,16.33333333,16.46666667,0.914285714,0.428571429,0.775510204,20.025,0.292763158,78.39,17,42,4,6,9,17,49,7,23,30,16,22,8,3,19,0.0,0.273972603,12.87671233,13.11780822,0.64,1.588235294,1.023809524,18.06666667,0.272088353,73.31,0.05936073000000003
New London,33027053,49,47,1,17,42,4,6,9,17,49,7,23,30,16,22,8,3,19,0.0,0.273972603,12.87671233,13.11780822,0.64,1.588235294,1.023809524,18.06666667,0.272088353,73.31,18,49,9,16,2,14,47,3,14,17,16,13,15,1,12,0.0,0.333333333,16.33333333,16.46666667,0.914285714,0.428571429,0.775510204,20.025,0.292763158,78.39,-0.05936073000000003
Xavier,33027054,67,43,1,25,64,9,17,5,22,71,12,22,34,11,15,21,4,15,0.0,0.256410256,11.02564103,10.52307692,0.952380952,0.681818182,0.859375,26.90588235,0.313588372,91.76,17,49,6,16,3,11,43,12,20,32,11,35,12,0,0,0.0,0.204819277,13.72289157,12.14168675,0.736842105,0.818181818,0.755102041,17.9,0.19800885,90.76,0.05159097900000001
Seymour,33027054,43,67,0,17,49,6,16,3,11,43,12,20,32,11,35,12,0,0,0.0,0.204819277,13.72289157,12.14168675,0.736842105,0.818181818,0.755102041,17.9,0.19800885,90.76,25,64,9,17,5,22,71,12,22,34,11,15,21,4,15,0.0,0.256410256,11.02564103,10.52307692,0.952380952,0.681818182,0.859375,26.90588235,0.313588372,91.76,-0.05159097900000001
Xavier,33027056,49,79,0,15,50,11,17,7,26,49,7,17,24,8,16,6,1,17,0.0,0.28358209,22.40298507,18.75044776,0.666666667,0.807692308,0.74,17.84705882,0.245151907,78.51,26,63,19,21,7,20,78,15,25,40,13,2,12,5,17,0.0,0.507936508,24.88888889,23.93396825,0.88372093,1.05,0.936507937,32.87619048,0.447904502,74.15,-0.224354418
Waupun,33027056,79,49,1,26,63,19,21,7,20,78,15,25,40,13,2,12,5,17,0.0,0.507936508,24.88888889,23.93396825,0.88372093,1.05,0.936507937,32.87619048,0.447904502,74.15,15,50,11,17,7,26,49,7,17,24,8,16,6,1,17,0.0,0.28358209,22.40298507,18.75044776,0.666666667,0.807692308,0.74,17.84705882,0.245151907,78.51,0.224354418
Xavier,33027057,60,67,0,21,66,17,31,1,18,60,17,23,40,5,19,13,3,16,0.0,0.301369863,20.19178082,16.4909589,0.833333333,0.166666667,0.651515152,24.72903226,0.253891502,93.21,27,55,1,6,12,25,67,9,21,30,15,20,14,2,22,0.0,0.197530864,11.85185185,11.25925926,1.0,1.44,1.2,27.06666667,0.349698536,87.37,0.10383899900000002
West De Pere,33027057,67,60,1,27,55,1,6,12,25,67,9,21,30,15,20,14,2,22,0.0,0.197530864,11.85185185,11.25925926,1.0,1.44,1.2,27.06666667,0.349698536,87.37,21,66,17,31,1,18,60,17,23,40,5,19,13,3,16,0.0,0.301369863,20.19178082,16.4909589,0.833333333,0.166666667,0.651515152,24.72903226,0.253891502,93.21,-0.10383899900000002
Assumption,33027344,54,39,1,16,56,20,24,2,10,54,13,16,29,3,5,13,0,12,0.0,0.450980392,17.58823529,14.39529412,0.608695652,0.6,0.607142857,22.66666667,0.321057602,69.49,14,37,8,11,3,14,39,7,26,33,10,26,1,7,16,0.0,0.272727273,14.72727273,13.26545455,0.956521739,0.642857143,0.837837838,16.32727273,0.242244402,70.31,0.17825311900000002
Abbotsford,33027344,39,54,0,14,37,8,11,3,14,39,7,26,33,10,26,1,7,16,0.0,0.272727273,14.72727273,13.26545455,0.956521739,0.642857143,0.837837838,16.32727273,0.242244402,70.31,16,56,20,24,2,10,54,13,16,29,3,5,13,0,12,0.0,0.450980392,17.58823529,14.39529412,0.608695652,0.6,0.607142857,22.66666667,0.321057602,69.49,-0.17825311900000002
Colby,33027352,91,52,1,37,92,8,13,9,22,91,28,22,50,26,9,20,1,0,0.0,0.343434343,17.85858586,20.35878788,0.8,1.227272727,0.902173913,38.96923077,0.366941909,107.84,22,47,3,9,3,11,52,6,19,25,16,30,6,7,11,0.0,0.218390805,19.87356322,17.75954023,1.055555556,0.818181818,1.0,22.4,0.277915633,89.38,0.12504353799999998
Abbotsford,33027352,52,91,0,22,47,3,9,3,11,52,6,19,25,16,30,6,7,11,0.0,0.218390805,19.87356322,17.75954023,1.055555556,0.818181818,1.0,22.4,0.277915633,89.38,37,92,8,13,9,22,91,28,22,50,26,9,20,1,0,0.0,0.343434343,17.85858586,20.35878788,0.8,1.227272727,0.902173913,38.96923077,0.366941909,107.84,-0.12504353799999998
Edgar,33027354,79,31,1,32,53,2,4,13,23,79,11,18,29,25,8,11,0,6,0.0,0.36,11.16,15.3216,1.266666667,1.695652174,1.452830189,32.4,0.517571885,70.43,13,35,2,7,3,12,31,6,9,15,8,22,6,0,5,0.0,0.169491525,13.38983051,11.20677966,0.869565217,0.75,0.828571429,13.22857143,0.221213569,64.58,0.19050847499999998
Abbotsford,33027354,31,79,0,13,35,2,7,3,12,31,6,9,15,8,22,6,0,5,0.0,0.169491525,13.38983051,11.20677966,0.869565217,0.75,0.828571429,13.22857143,0.221213569,64.58,32,53,2,4,13,23,79,11,18,29,25,8,11,0,6,0.0,0.36,11.16,15.3216,1.266666667,1.695652174,1.452830189,32.4,0.517571885,70.43,-0.19050847499999998
