Team_Name,Points_Scored,Game_ID,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls
Waukesha South,75,33024188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Hamilton/Audubon,28,33024190,23,70,5,11,4,28,55,13,21,34,10,14,22,4,6,0
West Allis Central,55,33024190,13,0,1,4,1,0,28,0,0,0,0,0,0,0,0,0
Milwaukee King,72,33024193,6,0,2,2,2,0,16,0,0,0,0,0,0,0,0,0
Milwaukee Hamilton/Audubon,16,33024193,30,0,5,5,5,0,72,15,14,29,16,0,19,1,0,0
Milwaukee King,64,33024195,14,0,12,17,2,0,47,0,0,18,0,0,0,0,0,0
Milwaukee Riverside,42,33024195,25,0,4,3,4,0,64,14,13,27,16,0,7,2,0,0
Milwaukee King,70,33024196,21,0,18,36,5,0,65,13,23,36,11,13,3,1,0,0
Milwaukee School of Languages,65,33024196,26,0,18,0,0,0,70,16,16,32,15,0,13,3,0,0
Milwaukee King,66,33024197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Vincent,30,33024197,27,0,8,0,2,0,66,23,21,44,20,0,17,3,0,0
Milwaukee King,57,33024200,8,25,4,10,1,3,23,0,13,0,2,0,3,5,0,0
Milwaukee Washington/Collegiate Academy,23,33024200,24,0,5,10,4,0,57,24,16,40,13,0,16,0,0,0
Milwaukee King,51,33024201,17,0,5,11,4,0,43,0,0,0,0,0,0,0,0,0
Shorewood,43,33024201,21,0,7,11,4,0,53,28,26,54,0,0,0,0,0,0
Milwaukee Lutheran,48,33024202,23,64,9,18,7,20,62,18,10,28,12,10,9,7,11,0
Brown Deer,62,33024202,16,54,8,17,8,21,48,6,2,8,0,0,0,0,9,0
Milwaukee Lutheran,43,33024203,21,49,8,16,3,12,53,13,25,38,15,33,13,4,14,0
Catholic Central,53,33024203,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
Milwaukee Lutheran,70,33024204,9,0,7,12,4,0,29,0,0,0,0,0,0,0,0,0
Cudahy,29,33024204,28,0,9,16,5,0,70,0,0,0,0,0,0,0,0,0
Milwaukee Lutheran,36,33024206,40,72,3,9,1,9,84,0,0,40,30,15,16,10,0,0
Greenfield,84,33024206,15,0,2,11,4,0,36,0,0,0,0,0,0,0,0,0
Milwaukee Lutheran,27,33024207,20,59,4,13,3,18,47,21,29,50,10,27,7,5,0,0
Menomonee Falls,47,33024207,9,0,7,21,0,0,25,0,0,0,0,0,0,0,0,0
Milwaukee Lutheran,41,33024208,27,0,6,18,5,0,65,0,0,0,0,0,0,0,0,0
Shorewood,65,33024208,14,0,8,20,5,0,41,0,0,0,0,0,0,0,0,0
Milwaukee Lutheran,23,33024209,23,54,14,23,4,21,64,11,23,34,18,15,16,8,0,0
South Milwaukee,64,33024209,8,0,4,9,3,0,23,0,0,0,0,0,0,0,0,0
Milwaukee Lutheran,40,33024210,20,58,14,30,6,28,60,16,28,44,15,19,12,2,19,0
West Allis Central,60,33024210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Madison,36,33024212,30,0,10,22,1,0,71,0,0,0,0,0,0,0,0,0
Brookfield Academy,72,33024212,14,0,3,9,5,0,36,0,0,0,0,0,0,0,0,0
Milwaukee Madison,15,33024213,24,71,13,27,1,11,62,30,22,52,16,17,16,3,17,0
Delavan-Darien,62,33024213,5,0,2,9,3,0,15,0,0,0,0,0,0,0,0,0
Milwaukee Madison,0,33024214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Academy of Science,2,33024214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Madison,56,33024215,5,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0
Milwaukee Bradley Tech/Arts,12,33024215,23,0,5,7,1,0,56,0,0,0,0,0,0,0,0,0
Milwaukee Madison,53,33024216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Golda Meir,46,33024216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milwaukee Madison,45,33024217,9,0,2,8,0,0,20,0,0,0,0,0,0,0,0,0
Milwaukee North,20,33024217,19,0,3,6,4,0,45,0,0,0,0,0,0,0,0,0
Milwaukee Madison,63,33024218,2,0,3,4,1,0,8,0,0,0,0,0,0,0,0,0
Milwaukee Obama SCTE,8,33024218,28,0,1,2,2,0,59,0,0,0,0,0,0,0,0,0
Milwaukee Madison,33,33024219,21,0,8,12,0,0,50,0,0,0,0,0,0,0,0,0
Milw. Pulaski/Carmen South/Carmen Southeast/Juneau,50,33024219,12,0,2,3,2,0,28,0,0,0,0,0,0,0,0,0
